"","spp_name","trait_name","value","unit","kind","source"
"10216","Nyssa ogeche","gsmax",224.320417612394,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10217","Nyssa ogeche","P12",-1.18888147632281,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10218","Nyssa ogeche","P50",-2.55859926780065,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10219","Nyssa ogeche","P88",-4.56218477805456,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10220","Nyssa ogeche","Rooting Depth maximum",0.708404056805496,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10221","Nyssa ogeche","WUE",15.5586367952824,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10222","Nyssa ogeche","height",14.9679413588842,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10223","Nyssa ogeche","SLA",15.4868403275808,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10224","Nyssa ogeche","LeafN",12.3672615528107,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10225","Nyssa sylvatica","gsmax",197.220463352203,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10226","Nyssa sylvatica","P12",-1.3791244661808,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10227","Nyssa sylvatica","P50",-1.68601274708907,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10228","Nyssa sylvatica","P88",-2.3803023425738,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10229","Nyssa sylvatica","Rooting Depth maximum",0.653185655282189,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10230","Nyssa sylvatica","WUE",18.21110886693,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10231","Nyssa sylvatica","height",31.4660777409871,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10232","Nyssa sylvatica","SLA",15.35652967453,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10233","Nyssa sylvatica","LeafN",18.7014710744222,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10234","Ochna thomasiana","gsmax",206.684909497897,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10235","Ochna thomasiana","P12",-1.87131089627743,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10236","Ochna thomasiana","P50",-2.08751520295938,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10237","Ochna thomasiana","P88",-4.14918603301048,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10238","Ochna thomasiana","Rooting Depth maximum",1.44395745658626,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10239","Ochna thomasiana","WUE",32.4255986324946,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10240","Ochna thomasiana","height",15.9637747017543,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10241","Ochna thomasiana","SLA",12.4418764638901,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10242","Ochna thomasiana","LeafN",18.0065259869893,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10243","Ochroma pyramidale","gsmax",619.314938112895,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10244","Ochroma pyramidale","P12",-1.21389826248089,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10245","Ochroma pyramidale","P50",-1.0242623368899,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10246","Ochroma pyramidale","P88",-2.48181795140107,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10247","Ochroma pyramidale","Rooting Depth maximum",1.94395107928664,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10248","Ochroma pyramidale","WUE",10.8868841409683,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10249","Ochroma pyramidale","height",27.70297276179,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10250","Ochroma pyramidale","SLA",15.4397860145569,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10251","Ochroma pyramidale","LeafN",22.9372784996033,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10252","Ochrosia compta","gsmax",258.055982805888,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10253","Ochrosia compta","P12",-2.71716003835201,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10254","Ochrosia compta","P50",-3.75549306432406,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10255","Ochrosia compta","P88",-5.71437815467517,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10256","Ochrosia compta","Rooting Depth maximum",0.599017703197896,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10257","Ochrosia compta","WUE",40.0339312311014,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10258","Ochrosia compta","height",15.7912731043498,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10259","Ochrosia compta","SLA",18.1229276831945,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10260","Ochrosia compta","LeafN",21.1169064442317,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10261","Ochrosia haleakalae","gsmax",202.312529099782,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10262","Ochrosia haleakalae","P12",-2.72455021679401,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10263","Ochrosia haleakalae","P50",-3.77044154067834,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10264","Ochrosia haleakalae","P88",-5.59882102568944,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10265","Ochrosia haleakalae","Rooting Depth maximum",0.566404731093595,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10266","Ochrosia haleakalae","WUE",41.3469651293755,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10267","Ochrosia haleakalae","height",16.7468623320262,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10268","Ochrosia haleakalae","SLA",17.5807276598612,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10269","Ochrosia haleakalae","LeafN",21.5212488698959,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10270","Ochrosia kauaiensis","gsmax",248.372877979279,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10271","Ochrosia kauaiensis","P12",-2.73512158771356,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10272","Ochrosia kauaiensis","P50",-3.85769107401371,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10273","Ochrosia kauaiensis","P88",-5.53724782943726,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10274","Ochrosia kauaiensis","Rooting Depth maximum",0.538902623218795,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10275","Ochrosia kauaiensis","WUE",41.9073663902283,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10276","Ochrosia kauaiensis","height",16.8328386298815,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10277","Ochrosia kauaiensis","SLA",17.3713881715139,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10278","Ochrosia kauaiensis","LeafN",21.2142477178574,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10279","Ochrosia kilaueaensis","gsmax",322.439295406342,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10280","Ochrosia kilaueaensis","P12",-2.71301092237234,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10281","Ochrosia kilaueaensis","P50",-3.72034144600232,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10282","Ochrosia kilaueaensis","P88",-5.53174474398295,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10283","Ochrosia kilaueaensis","Rooting Depth maximum",0.550516311575969,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10284","Ochrosia kilaueaensis","WUE",41.212880624334,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10285","Ochrosia kilaueaensis","height",16.1250789062182,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10286","Ochrosia kilaueaensis","SLA",17.5035620848338,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10287","Ochrosia kilaueaensis","LeafN",20.7824435043335,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10288","Ochrosia mariannensis","gsmax",225.324881286621,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10289","Ochrosia mariannensis","P12",-2.73043706128995,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10290","Ochrosia mariannensis","P50",-3.79175671358903,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10291","Ochrosia mariannensis","P88",-5.55226778666178,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10292","Ochrosia mariannensis","Rooting Depth maximum",0.611770610716194,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10293","Ochrosia mariannensis","WUE",38.5289129450917,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10294","Ochrosia mariannensis","height",18.2134213638306,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10295","Ochrosia mariannensis","SLA",16.9586572106679,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10296","Ochrosia mariannensis","LeafN",21.1181533590953,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10297","Ocotea floribunda","gsmax",117.985676867167,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10298","Ocotea floribunda","P12",-2.34405196160078,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10299","Ocotea floribunda","P50",-3.62484027802944,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10300","Ocotea floribunda","P88",-4.43755548318227,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10301","Ocotea floribunda","Rooting Depth maximum",1.88505149931957,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10302","Ocotea floribunda","WUE",20.82494759202,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10303","Ocotea floribunda","height",23.154682003657,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10304","Ocotea floribunda","SLA",13.7501080671946,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10305","Ocotea floribunda","LeafN",23.2691551876068,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10306","Ocotea foeniculacea","gsmax",115.146557210286,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10307","Ocotea foeniculacea","P12",-2.35668252120415,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10308","Ocotea foeniculacea","P50",-3.63894322256247,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10309","Ocotea foeniculacea","P88",-4.42329358418783,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10310","Ocotea foeniculacea","Rooting Depth maximum",1.87614840786904,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10311","Ocotea foeniculacea","WUE",22.9833731897672,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10312","Ocotea foeniculacea","height",25.1996444479624,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10313","Ocotea foeniculacea","SLA",13.8573449865977,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10314","Ocotea foeniculacea","LeafN",20.9846748193105,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10315","Ocotea leucoxylon","gsmax",112.254915911357,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10316","Ocotea leucoxylon","P12",-2.36445640216271,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10317","Ocotea leucoxylon","P50",-3.62928526739279,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10318","Ocotea leucoxylon","P88",-4.45521638075511,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10319","Ocotea leucoxylon","Rooting Depth maximum",1.89330358739942,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10320","Ocotea leucoxylon","WUE",19.8548021064202,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10321","Ocotea leucoxylon","height",16.9458354314168,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10322","Ocotea leucoxylon","SLA",14.1655736764272,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10323","Ocotea leucoxylon","LeafN",23.596989625295,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10324","Ocotea moschata","gsmax",116.09122021993,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"10325","Ocotea moschata","P12",-2.3541623048981,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
