"","spp_name","trait_name","value","unit","kind","source","comment"
"2787","Evolvulus nuttallianus","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2788","Evolvulus nuttallianus","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2789","Evolvulus nuttallianus","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2790","Evolvulus nuttallianus","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2791","Exacum affine","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2792","Exacum affine","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2793","Exacum affine","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2794","Exacum affine","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2795","Exacum affine","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2796","Exacum affine","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2797","Exarata chocoensis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2798","Exarata chocoensis","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2799","Exarata chocoensis","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2800","Exarata chocoensis","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2801","Fagus grandifolia","no ovules","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2802","Fagus grandifolia","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2803","Fagus grandifolia","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2804","Fagus grandifolia","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2805","Famatinanthus decussatus","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2806","Famatinanthus decussatus","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2807","Fendlera rupicola","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2808","Fendlera rupicola","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2809","Fendlera rupicola","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2810","Fendlera rupicola","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2811","Fevillea pedatifolia","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2812","Fevillea pedatifolia","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2813","Fevillea pedatifolia","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2814","Ficalhoa laurifolia","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2815","Ficalhoa laurifolia","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2816","Ficalhoa laurifolia","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2817","Ficalhoa laurifolia","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2818","Ficalhoa laurifolia","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2819","Ficalhoa laurifolia","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2820","Ficalhoa laurifolia","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2821","Ficaria verna","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2822","Ficaria verna","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2823","Ficaria verna","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2824","Ficaria verna","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2825","Ficus carica","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2826","Filipendula vulgaris","no ovules","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2827","Filipendula vulgaris","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2828","Filipendula vulgaris","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2829","Filipendula vulgaris","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2830","Filipendula vulgaris","fusion of ovaries","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2831","Flagellaria indica","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2832","Flagellaria indica","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2833","Flagellaria indica","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2834","Flagellaria indica","anther orientation","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2835","Flagellaria indica","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2836","Flagellaria indica","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2837","Flagellaria indica","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2838","Flagellaria neocaledonica","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2839","Flagellaria neocaledonica","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2840","Flagellaria neocaledonica","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2841","Flagellaria neocaledonica","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2842","Flagellaria neocaledonica","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2843","Floerkea proserpinacoides","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2844","Floerkea proserpinacoides","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2845","Floerkea proserpinacoides","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2846","Fosterella caulescens","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2847","Fosterella caulescens","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2848","Fosterella caulescens","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2849","Fosterella caulescens","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2850","Fosterella caulescens","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2851","Fouquieria columnaris","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2852","Fouquieria columnaris","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2853","Fouquieria columnaris","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2854","Fouquieria columnaris","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2855","Fouquieria columnaris","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2856","Fouquieria columnaris","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2857","Fouquieria columnaris","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2858","Fouquieria splendens","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2859","Fouquieria splendens","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2860","Fouquieria splendens","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2861","Fouquieria splendens","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2862","Fouquieria splendens","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2863","Fouquieria splendens","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2864","Fouquieria splendens","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2865","Frankenia pulverulenta","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2866","Frankenia pulverulenta","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2867","Frankenia pulverulenta","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2868","Frankenia pulverulenta","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2869","Frankenia salina","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2870","Frankenia salina","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2871","Frankenia salina","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2872","Frankenia salina","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2873","Fremontodendron californicum","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2874","Fremontodendron californicum","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2875","Fremontodendron californicum","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2876","Fremontodendron californicum","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2877","Fremontodendron californicum","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2878","Fremontodendron californicum","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2879","Fusispermum laxiflorum","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2880","Fusispermum laxiflorum","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2881","Fusispermum laxiflorum","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2882","Fusispermum laxiflorum","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2883","Gaiadendron punctatum","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2884","Gaiadendron punctatum","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2885","Gaiadendron punctatum","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2886","Gaiadendron punctatum","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2887","Gaiadendron punctatum","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2888","Gaiadendron punctatum","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2889","Galax urceolata","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2890","Galax urceolata","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2891","Galax urceolata","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2892","Galax urceolata","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2893","Galax urceolata","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2894","Galax urceolata","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2895","Galbulimima belgraveana","no ovules","0&1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2896","Galbulimima belgraveana","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2897","Galbulimima belgraveana","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2898","Galbulimima belgraveana","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2899","Galbulimima belgraveana","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2900","Galbulimima belgraveana","anther dehiscence","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2901","Galearia filiformis","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2902","Galearia filiformis","anther orientation","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2903","Galearia filiformis","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2904","Galearia filiformis","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2905","Galearia filiformis","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2906","Galium aparine","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2907","Galium aparine","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2908","Galium aparine","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2909","Galium aparine","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2910","Galium aparine","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2911","Galium aparine","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2912","Garcinia subelliptica","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2913","Garcinia subelliptica","sex of flowers","0&1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2914","Garcinia subelliptica","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2915","Garcinia subelliptica","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2916","Garcinia subelliptica","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2917","Garrya elliptica","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2918","Garrya elliptica","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2919","Garrya elliptica","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2920","Garrya elliptica","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2921","Garrya elliptica","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2922","Garrya elliptica","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2923","Geissoloma marginatum","no ovules","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2924","Geissoloma marginatum","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2925","Geissoloma marginatum","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2926","Geissoloma marginatum","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2927","Geissoloma marginatum","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2928","Geissoloma marginatum","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"2929","Geissoloma marginatum","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
